"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",6,6,"2022-04-11 15:59:00",49.33,49.5,0,0,"09:26","12-Apr"
"2",14,6,"2022-04-11 15:59:00",49.3,49.5,0,0,"09:32","12-Apr"
"3",22,6,"2022-04-11 15:59:00",49.42,49.5,0,0,"09:37","12-Apr"
"4",29,5,"2022-04-11 15:59:00",49.771,49.5,0,0,"09:42","12-Apr"
"5",38,6,"2022-04-11 15:59:00",49.2998,49.5,0,0,"09:47","12-Apr"
"6",46,6,"2022-04-12 09:37:00",49.31,49.5,1.17,1.2,"09:53","12-Apr"
"7",54,6,"2022-04-12 09:43:00",49.402,49.5,1.35,1.4,"09:58","12-Apr"
"8",62,6,"2022-04-12 09:48:00",49.185,49.5,1.11,1.15,"10:03","12-Apr"
"9",70,6,"2022-04-12 09:52:00",49.2,49.5,1.03,1.07,"10:09","12-Apr"
"10",78,6,"2022-04-12 09:56:00",49.115,49.5,1.06,1.12,"10:14","12-Apr"
"11",86,6,"2022-04-12 10:03:00",49.1765,49.5,0.96,1.02,"10:19","12-Apr"
"12",94,6,"2022-04-12 10:08:00",49.185,49.5,0.98,1.03,"10:24","12-Apr"
"13",102,6,"2022-04-12 10:13:00",49.1501,49.5,0.94,0.99,"10:30","12-Apr"
"14",110,6,"2022-04-12 10:18:00",49.12,49.5,0.94,0.98,"10:35","12-Apr"
"15",118,6,"2022-04-12 10:20:00",49.21,49.5,0.96,0.98,"10:40","12-Apr"
"16",126,6,"2022-04-12 10:28:00",49.065,49.5,0.9,0.91,"10:46","12-Apr"
"17",134,6,"2022-04-12 10:28:00",49.14,49.5,0.9,0.94,"10:51","12-Apr"
"18",142,6,"2022-04-12 10:40:00",49.0701,49.5,0.92,0.95,"10:56","12-Apr"
"19",150,6,"2022-04-12 10:44:00",49.0572,49.5,0.89,0.95,"11:01","12-Apr"
"20",158,6,"2022-04-12 10:48:00",49.0575,49.5,0.87,0.91,"11:07","12-Apr"
"21",166,6,"2022-04-12 10:55:00",48.95,49.5,0.89,0.93,"11:12","12-Apr"
"22",175,7,"2022-04-12 10:58:00",48.93,49.5,0.91,0.93,"11:17","12-Apr"
"23",183,6,"2022-04-12 11:06:00",49.03,49.5,0.89,0.92,"11:23","12-Apr"
"24",191,6,"2022-04-12 11:09:00",49.05,49.5,0.85,0.92,"11:28","12-Apr"
"25",199,6,"2022-04-12 11:18:00",48.99,49.5,0.84,0.87,"11:33","12-Apr"
"26",207,6,"2022-04-12 11:22:00",48.99,49.5,0.86,0.88,"11:38","12-Apr"
"27",215,6,"2022-04-12 11:28:00",48.96,49.5,0.86,0.9,"11:44","12-Apr"
"28",224,7,"2022-04-12 11:33:00",48.915,49.5,0.85,0.89,"11:49","12-Apr"
"29",233,7,"2022-04-12 11:33:00",48.9,49.5,0.86,0.89,"11:54","12-Apr"
"30",242,7,"2022-04-12 11:41:00",48.89,49.5,0.83,0.87,"12:00","12-Apr"
"31",251,7,"2022-04-12 11:45:00",48.83,49.5,0.82,0.86,"12:05","12-Apr"
"32",260,7,"2022-04-12 11:53:00",48.695,49.5,0.81,0.85,"12:10","12-Apr"
"33",269,7,"2022-04-12 11:59:00",48.74,49.5,0.77,0.81,"12:16","12-Apr"
"34",278,7,"2022-04-12 11:59:00",48.66,49.5,0.76,0.8,"12:21","12-Apr"
"35",287,7,"2022-04-12 12:09:00",48.535,49.5,0.73,0.73,"12:26","12-Apr"
"36",295,7,"2022-04-12 12:14:00",48.615,49.5,0.71,0.73,"12:31","12-Apr"
"37",304,7,"2022-04-12 12:20:00",48.58,49.5,0.68,0.71,"12:37","12-Apr"
"38",313,7,"2022-04-12 12:27:00",48.575,49.5,0.65,0.67,"12:42","12-Apr"
"39",322,7,"2022-04-12 12:28:00",48.57,49.5,0.67,0.68,"12:47","12-Apr"
"40",330,7,"2022-04-12 12:36:00",48.57,49.5,0.67,0.68,"12:53","12-Apr"
"41",338,7,"2022-04-12 12:36:00",48.57,49.5,0.66,0.67,"12:58","12-Apr"
"42",346,7,"2022-04-12 12:36:00",48.56,49.5,0.66,0.67,"13:03","12-Apr"
"43",354,7,"2022-04-12 12:36:00",48.65,49.5,0.67,0.69,"13:09","12-Apr"
"44",363,7,"2022-04-12 12:58:00",48.7091,49.5,0.66,0.68,"13:14","12-Apr"
"45",372,7,"2022-04-12 12:59:00",48.725,49.5,0.68,0.7,"13:19","12-Apr"
"46",381,7,"2022-04-12 12:59:00",48.775,49.5,0.72,0.73,"13:24","12-Apr"
"47",390,7,"2022-04-12 13:13:00",48.74,49.5,0.75,0.75,"13:30","12-Apr"
"48",399,7,"2022-04-12 13:20:00",48.65,49.5,0.74,0.76,"13:35","12-Apr"
"49",408,7,"2022-04-12 13:23:00",48.675,49.5,0.74,0.77,"13:40","12-Apr"
"50",417,7,"2022-04-12 13:30:00",48.54,49.5,0.75,0.75,"13:46","12-Apr"
"51",425,7,"2022-04-12 13:30:00",48.48,49.5,0.71,0.73,"13:51","12-Apr"
"52",434,8,"2022-04-12 13:40:00",48.36,49.5,0.71,0.72,"13:56","12-Apr"
"53",443,8,"2022-04-12 13:46:00",48.395,49.5,0.65,0.67,"14:02","12-Apr"
"54",451,7,"2022-04-12 13:50:00",48.54,49.5,0.66,0.67,"14:07","12-Apr"
"55",460,8,"2022-04-12 13:56:00",48.405,49.5,0.62,0.63,"14:12","12-Apr"
"56",469,8,"2022-04-12 14:00:00",48.305,49.5,0.63,0.64,"14:17","12-Apr"
"57",478,8,"2022-04-12 14:06:00",48.36,49.5,0.68,0.7,"14:23","12-Apr"
"58",487,8,"2022-04-12 14:10:00",48.365,49.5,0.65,0.66,"14:28","12-Apr"
"59",496,8,"2022-04-12 14:16:00",48.29,49.5,0.59,0.61,"14:33","12-Apr"
"60",505,8,"2022-04-12 14:17:00",48.39,49.5,0.6,0.63,"14:39","12-Apr"
"61",514,8,"2022-04-12 14:17:00",48.37,49.5,0.6,0.63,"14:44","12-Apr"
"62",523,8,"2022-04-12 14:33:00",48.395,49.5,0.58,0.63,"14:49","12-Apr"
"63",532,8,"2022-04-12 14:37:00",48.325,49.5,0.63,0.65,"14:54","12-Apr"
"64",541,8,"2022-04-12 14:37:00",48.3367,49.5,0.62,0.65,"15:00","12-Apr"
"65",550,8,"2022-04-12 14:46:00",48.23,49.5,0.63,0.66,"15:05","12-Apr"
"66",559,8,"2022-04-12 14:50:00",48.07,49.5,0.61,0.63,"15:10","12-Apr"
"67",568,8,"2022-04-12 14:58:00",48.09,49.5,0.62,0.64,"15:16","12-Apr"
"68",577,8,"2022-04-12 15:01:00",48.1758,49.5,0.58,0.6,"15:21","12-Apr"
"69",586,8,"2022-04-12 15:10:00",48.24,49.5,0.54,0.57,"15:26","12-Apr"
"70",595,8,"2022-04-12 15:15:00",48.215,49.5,0.54,0.57,"15:32","12-Apr"
"71",604,8,"2022-04-12 15:17:00",48.285,49.5,0.58,0.6,"15:37","12-Apr"
"72",613,8,"2022-04-12 15:25:00",48.325,49.5,0.6,0.62,"15:42","12-Apr"
"73",621,7,"2022-04-12 15:29:00",48.43,49.5,0.63,0.65,"15:47","12-Apr"
"74",630,8,"2022-04-12 15:35:00",48.37,49.5,0.65,0.68,"15:53","12-Apr"
"75",638,7,"2022-04-12 15:41:00",48.445,49.5,0.67,0.69,"15:58","12-Apr"
"76",647,8,"2022-04-12 15:48:00",48.41,49.5,0.67,0.7,"16:03","12-Apr"
