"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",1,1,"2022-04-11 15:25:00",52.88,51,0,0,"09:26","12-Apr"
"2",9,2,"2022-04-11 15:25:00",51.94,51,0,0,"09:31","12-Apr"
"3",15,2,"2022-04-11 15:25:00",52.3616,51,0,0,"09:37","12-Apr"
"4",21,2,"2022-04-11 15:25:00",52.615,51,0,0,"09:42","12-Apr"
"5",27,1,"2022-04-11 15:25:00",52.71,51,0.68,1.37,"09:47","12-Apr"
"6",33,1,"2022-04-12 09:35:00",52.9001,51,1.21,1.62,"09:53","12-Apr"
"7",41,2,"2022-04-12 09:38:00",52.56,51,1.47,1.69,"09:58","12-Apr"
"8",48,2,"2022-04-12 09:38:00",52.405,51,1.64,1.79,"10:03","12-Apr"
"9",55,2,"2022-04-12 09:50:00",52.21,51,1.73,1.94,"10:08","12-Apr"
"10",61,2,"2022-04-12 09:50:00",52.44,51,1.66,1.98,"10:14","12-Apr"
"11",68,2,"2022-04-12 09:50:00",52.45,51,1.54,1.91,"10:19","12-Apr"
"12",75,2,"2022-04-12 09:50:00",52.34,51,1.34,1.82,"10:24","12-Apr"
"13",81,2,"2022-04-12 09:50:00",52.3642,51,1.5,1.75,"10:30","12-Apr"
"14",87,2,"2022-04-12 09:50:00",52.285,51,1.52,1.7,"10:35","12-Apr"
"15",93,2,"2022-04-12 09:50:00",52.24,51,1.46,1.56,"10:40","12-Apr"
"16",99,2,"2022-04-12 09:50:00",52.29,51,1.39,1.48,"10:45","12-Apr"
"17",105,2,"2022-04-12 09:50:00",52.2541,51,1.35,1.44,"10:51","12-Apr"
"18",111,2,"2022-04-12 09:50:00",52.2494,51,1.31,1.41,"10:56","12-Apr"
"19",117,2,"2022-04-12 09:50:00",52.24,51,1.35,1.46,"11:01","12-Apr"
"20",123,2,"2022-04-12 09:50:00",52.265,51,1.38,1.48,"11:07","12-Apr"
"21",129,2,"2022-04-12 09:50:00",52.1644,51,1.28,1.43,"11:12","12-Apr"
"22",135,2,"2022-04-12 09:50:00",52.26,51,1.35,1.42,"11:17","12-Apr"
"23",141,2,"2022-04-12 09:50:00",52.35,51,1.36,1.42,"11:22","12-Apr"
