"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",1,1,"2022-04-11 15:30:00",53.93,51.5,0,0,"09:26","12-Apr"
"2",14,3,"2022-04-11 15:30:00",53.13,51.5,0,0,"09:31","12-Apr"
"3",23,1,"2022-04-11 15:30:00",53.7529,51.5,0,0,"09:37","12-Apr"
"4",34,2,"2022-04-11 15:30:00",53.4056,51.5,0,0,"09:42","12-Apr"
"5",45,2,"2022-04-11 15:30:00",53.49,51.5,1.66,2.14,"09:47","12-Apr"
"6",55,1,"2022-04-11 15:30:00",53.685,51.5,1.76,2.39,"09:53","12-Apr"
"7",66,2,"2022-04-11 15:30:00",53.43,51.5,2.04,2.46,"09:58","12-Apr"
"8",78,3,"2022-04-11 15:30:00",53.12,51.5,2.04,2.44,"10:03","12-Apr"
"9",89,3,"2022-04-11 15:30:00",52.9343,51.5,2.06,2.36,"10:09","12-Apr"
"10",99,2,"2022-04-11 15:30:00",53.25,51.5,1.97,2.23,"10:14","12-Apr"
"11",110,3,"2022-04-11 15:30:00",52.94,51.5,1.9,2.13,"10:19","12-Apr"
"12",121,3,"2022-04-11 15:30:00",52.83,51.5,1.53,1.99,"10:24","12-Apr"
"13",131,3,"2022-04-11 15:30:00",52.8208,51.5,1.55,1.92,"10:30","12-Apr"
"14",141,3,"2022-04-11 15:30:00",52.72,51.5,1.6,1.93,"10:35","12-Apr"
"15",151,3,"2022-04-12 10:21:00",52.75,51.5,1.44,1.78,"10:40","12-Apr"
"16",161,3,"2022-04-12 10:28:00",52.82,51.5,1.35,1.5,"10:46","12-Apr"
"17",171,3,"2022-04-12 10:28:00",53.065,51.5,1.35,1.44,"10:51","12-Apr"
"18",181,2,"2022-04-12 10:28:00",53.195,51.5,1.38,1.51,"10:56","12-Apr"
"19",192,3,"2022-04-12 10:28:00",53.15,51.5,1.46,1.55,"11:01","12-Apr"
"20",202,2,"2022-04-12 10:28:00",53.225,51.5,1.54,1.83,"11:07","12-Apr"
"21",212,2,"2022-04-12 10:54:00",53.28,51.5,1.65,1.86,"11:12","12-Apr"
"22",222,2,"2022-04-12 10:54:00",53.28,51.5,1.68,1.82,"11:17","12-Apr"
"23",232,2,"2022-04-12 10:54:00",53.37,51.5,1.76,1.84,"11:23","12-Apr"
"24",243,2,"2022-04-12 10:54:00",53.44,51.5,1.79,1.89,"11:28","12-Apr"
"25",254,2,"2022-04-12 11:12:00",53.385,51.5,1.83,1.96,"11:33","12-Apr"
"26",265,2,"2022-04-12 11:12:00",53.3063,51.5,1.91,1.98,"11:38","12-Apr"
"27",275,2,"2022-04-12 11:12:00",53.41,51.5,2,2.09,"11:44","12-Apr"
"28",286,2,"2022-04-12 11:12:00",53.41,51.5,1.94,2.03,"11:49","12-Apr"
"29",297,2,"2022-04-12 11:12:00",53.3699,51.5,1.91,2.04,"11:54","12-Apr"
