"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",5,5,"2022-04-11 15:59:00",50.55,51,0,0,"09:26","12-Apr"
"2",14,6,"2022-04-11 15:59:00",50.42,51,0,0,"09:31","12-Apr"
"3",22,6,"2022-04-11 15:59:00",50.395,51,0,0,"09:37","12-Apr"
"4",29,5,"2022-04-11 15:59:00",51.0404,51,0,0,"09:42","12-Apr"
"5",38,6,"2022-04-11 15:59:00",50.525,51,0,0,"09:47","12-Apr"
"6",46,5,"2022-04-12 09:36:00",50.88,51,0.78,0.92,"09:52","12-Apr"
"7",54,5,"2022-04-12 09:42:00",50.98,51,1.09,1.15,"09:58","12-Apr"
"8",62,5,"2022-04-12 09:44:00",50.995,51,0.88,0.95,"10:03","12-Apr"
"9",70,5,"2022-04-12 09:53:00",50.91,51,1.01,1.06,"10:08","12-Apr"
"10",78,5,"2022-04-12 09:55:00",50.91,51,0.99,1.04,"10:14","12-Apr"
"11",86,5,"2022-04-12 09:59:00",50.9123,51,1.02,1.07,"10:19","12-Apr"
"12",94,5,"2022-04-12 10:08:00",50.95,51,0.99,1.03,"10:24","12-Apr"
"13",102,5,"2022-04-12 10:12:00",50.74,51,0.97,1.03,"10:30","12-Apr"
"14",110,5,"2022-04-12 10:19:00",50.71,51,0.99,1.02,"10:35","12-Apr"
"15",118,5,"2022-04-12 10:24:00",50.795,51,0.99,1.04,"10:40","12-Apr"
"16",126,5,"2022-04-12 10:27:00",50.63,51,0.89,0.92,"10:45","12-Apr"
"17",134,5,"2022-04-12 10:35:00",50.72,51,0.85,0.87,"10:51","12-Apr"
"18",142,5,"2022-04-12 10:37:00",50.76,51,0.82,0.85,"10:56","12-Apr"
"19",150,5,"2022-04-12 10:46:00",50.71,51,0.79,0.83,"11:01","12-Apr"
"20",158,5,"2022-04-12 10:48:00",50.7701,51,0.84,0.86,"11:07","12-Apr"
"21",166,5,"2022-04-12 10:51:00",50.79,51,0.83,0.86,"11:12","12-Apr"
"22",174,5,"2022-04-12 11:02:00",50.72,51,0.84,0.88,"11:17","12-Apr"
"23",182,5,"2022-04-12 11:06:00",50.855,51,0.91,0.95,"11:22","12-Apr"
"24",190,5,"2022-04-12 11:09:00",50.915,51,0.89,0.93,"11:28","12-Apr"
"25",198,5,"2022-04-12 11:14:00",50.905,51,0.87,0.93,"11:33","12-Apr"
"26",206,5,"2022-04-12 11:20:00",50.845,51,0.9,0.93,"11:38","12-Apr"
"27",214,5,"2022-04-12 11:27:00",50.865,51,0.94,0.98,"11:44","12-Apr"
"28",222,5,"2022-04-12 11:31:00",50.8748,51,0.93,0.98,"11:49","12-Apr"
"29",230,5,"2022-04-12 11:34:00",50.85,51,0.91,0.96,"11:54","12-Apr"
"30",238,5,"2022-04-12 11:42:00",50.83,51,0.91,0.95,"11:59","12-Apr"
"31",246,5,"2022-04-12 11:42:00",50.785,51,0.91,0.94,"12:05","12-Apr"
"32",254,5,"2022-04-12 11:53:00",50.705,51,0.91,0.94,"12:10","12-Apr"
"33",262,5,"2022-04-12 11:59:00",50.73,51,0.89,0.91,"12:15","12-Apr"
"34",270,5,"2022-04-12 12:03:00",50.625,51,0.89,0.9,"12:21","12-Apr"
"35",278,5,"2022-04-12 12:11:00",50.58,51,0.82,0.89,"12:26","12-Apr"
"36",286,5,"2022-04-12 12:13:00",50.65,51,0.83,0.87,"12:31","12-Apr"
"37",294,5,"2022-04-12 12:18:00",50.61,51,0.81,0.85,"12:37","12-Apr"
"38",302,5,"2022-04-12 12:18:00",50.66,51,0.79,0.83,"12:42","12-Apr"
"39",310,5,"2022-04-12 12:18:00",50.625,51,0.79,0.83,"12:47","12-Apr"
"40",318,5,"2022-04-12 12:18:00",50.63,51,0.79,0.83,"12:53","12-Apr"
"41",326,5,"2022-04-12 12:39:00",50.6525,51,0.81,0.83,"12:58","12-Apr"
"42",334,5,"2022-04-12 12:46:00",50.56,51,0.8,0.82,"13:03","12-Apr"
"43",342,5,"2022-04-12 12:46:00",50.6406,51,0.79,0.83,"13:08","12-Apr"
"44",350,5,"2022-04-12 12:55:00",50.675,51,0.8,0.82,"13:14","12-Apr"
"45",358,5,"2022-04-12 13:00:00",50.64,51,0.78,0.8,"13:19","12-Apr"
"46",366,5,"2022-04-12 13:09:00",50.681,51,0.8,0.83,"13:24","12-Apr"
"47",374,5,"2022-04-12 13:13:00",50.655,51,0.82,0.84,"13:30","12-Apr"
"48",382,5,"2022-04-12 13:13:00",50.6,51,0.8,0.85,"13:35","12-Apr"
"49",390,5,"2022-04-12 13:20:00",50.553,51,0.82,0.86,"13:40","12-Apr"
"50",399,6,"2022-04-12 13:27:00",50.455,51,0.81,0.85,"13:45","12-Apr"
"51",407,6,"2022-04-12 13:27:00",50.48,51,0.8,0.82,"13:51","12-Apr"
"52",416,6,"2022-04-12 13:38:00",50.385,51,0.77,0.81,"13:56","12-Apr"
"53",424,6,"2022-04-12 13:44:00",50.43,51,0.74,0.79,"14:01","12-Apr"
"54",431,5,"2022-04-12 13:44:00",50.53,51,0.75,0.78,"14:07","12-Apr"
"55",440,6,"2022-04-12 13:53:00",50.43,51,0.72,0.75,"14:12","12-Apr"
"56",448,6,"2022-04-12 14:01:00",50.295,51,0.74,0.76,"14:17","12-Apr"
"57",456,6,"2022-04-12 14:03:00",50.3529,51,0.75,0.79,"14:23","12-Apr"
"58",464,6,"2022-04-12 14:03:00",50.3,51,0.74,0.8,"14:28","12-Apr"
"59",472,6,"2022-04-12 14:03:00",50.1899,51,0.69,0.74,"14:33","12-Apr"
"60",480,6,"2022-04-12 14:18:00",50.3,51,0.7,0.73,"14:38","12-Apr"
"61",488,6,"2022-04-12 14:28:00",50.25,51,0.7,0.71,"14:44","12-Apr"
"62",496,6,"2022-04-12 14:33:00",50.3,51,0.64,0.66,"14:49","12-Apr"
"63",504,6,"2022-04-12 14:36:00",50.3267,51,0.66,0.68,"14:54","12-Apr"
"64",512,6,"2022-04-12 14:44:00",50.27,51,0.65,0.67,"15:00","12-Apr"
"65",520,6,"2022-04-12 14:48:00",50.185,51,0.68,0.71,"15:05","12-Apr"
"66",528,6,"2022-04-12 14:51:00",50.135,51,0.68,0.71,"15:10","12-Apr"
"67",536,6,"2022-04-12 14:58:00",50.13,51,0.68,0.7,"15:15","12-Apr"
