"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",3,3,"2022-04-11 15:59:00",49.33,48,0,0,"09:26","12-Apr"
"2",11,3,"2022-04-11 15:59:00",49.3,48,0,0,"09:32","12-Apr"
"3",19,3,"2022-04-11 15:59:00",49.42,48,0,0,"09:37","12-Apr"
"4",26,2,"2022-04-11 15:59:00",49.771,48,0,0,"09:42","12-Apr"
"5",35,3,"2022-04-11 15:59:00",49.2998,48,0,0,"09:47","12-Apr"
"6",43,3,"2022-04-12 09:37:00",49.31,48,1.93,2.05,"09:53","12-Apr"
"7",51,3,"2022-04-12 09:42:00",49.402,48,2.34,2.37,"09:58","12-Apr"
"8",59,3,"2022-04-12 09:42:00",49.185,48,1.92,2.03,"10:03","12-Apr"
"9",67,3,"2022-04-12 09:48:00",49.2,48,1.9,1.95,"10:09","12-Apr"
"10",75,3,"2022-04-12 09:56:00",49.115,48,1.94,2.01,"10:14","12-Apr"
"11",83,3,"2022-04-12 10:01:00",49.1765,48,1.82,1.88,"10:19","12-Apr"
"12",91,3,"2022-04-12 10:05:00",49.185,48,1.86,1.9,"10:24","12-Apr"
"13",99,3,"2022-04-12 10:09:00",49.1501,48,1.81,1.84,"10:30","12-Apr"
"14",107,3,"2022-04-12 10:18:00",49.12,48,1.77,1.82,"10:35","12-Apr"
"15",115,3,"2022-04-12 10:18:00",49.21,48,1.8,1.84,"10:40","12-Apr"
"16",123,3,"2022-04-12 10:29:00",49.065,48,1.75,1.8,"10:46","12-Apr"
"17",131,3,"2022-04-12 10:29:00",49.14,48,1.73,1.77,"10:51","12-Apr"
"18",139,3,"2022-04-12 10:39:00",49.0701,48,1.72,1.77,"10:56","12-Apr"
"19",147,3,"2022-04-12 10:39:00",49.0572,48,1.74,1.79,"11:01","12-Apr"
"20",155,3,"2022-04-12 10:47:00",49.0575,48,1.76,1.8,"11:07","12-Apr"
"21",163,3,"2022-04-12 10:47:00",48.95,48,1.75,1.79,"11:12","12-Apr"
"22",172,4,"2022-04-12 10:47:00",48.93,48,1.68,1.74,"11:17","12-Apr"
"23",180,3,"2022-04-12 11:06:00",49.03,48,1.7,1.78,"11:23","12-Apr"
"24",188,3,"2022-04-12 11:06:00",49.05,48,1.65,1.74,"11:28","12-Apr"
"25",196,3,"2022-04-12 11:14:00",48.99,48,1.62,1.66,"11:33","12-Apr"
"26",204,3,"2022-04-12 11:20:00",48.99,48,1.69,1.74,"11:38","12-Apr"
"27",212,3,"2022-04-12 11:20:00",48.96,48,1.69,1.76,"11:44","12-Apr"
"28",221,4,"2022-04-12 11:20:00",48.915,48,1.66,1.7,"11:49","12-Apr"
"29",230,4,"2022-04-12 11:20:00",48.9,48,1.66,1.7,"11:54","12-Apr"
"30",239,4,"2022-04-12 11:20:00",48.89,48,1.65,1.68,"12:00","12-Apr"
"31",248,4,"2022-04-12 11:48:00",48.83,48,1.62,1.65,"12:05","12-Apr"
"32",257,4,"2022-04-12 11:51:00",48.695,48,1.6,1.65,"12:10","12-Apr"
