"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",5,5,"2022-04-11 15:58:00",38.21,38.5,0,0,"09:26","12-Apr"
"2",13,5,"2022-04-11 15:58:00",38.12,38.5,0,0,"09:31","12-Apr"
"3",21,5,"2022-04-11 15:58:00",38.18,38.5,0,0,"09:37","12-Apr"
"4",28,4,"2022-04-11 15:58:00",38.59,38.5,0,0,"09:42","12-Apr"
"5",36,4,"2022-04-12 09:32:00",38.45,38.5,0.78,0.92,"09:47","12-Apr"
"6",43,4,"2022-04-12 09:37:00",38.505,38.5,0.91,0.97,"09:53","12-Apr"
"7",50,4,"2022-04-12 09:43:00",38.595,38.5,1.08,1.11,"09:58","12-Apr"
"8",58,4,"2022-04-12 09:46:00",38.735,38.5,0.92,0.95,"10:03","12-Apr"
"9",66,4,"2022-04-12 09:46:00",38.88,38.5,1.02,1.05,"10:08","12-Apr"
"10",74,4,"2022-04-12 09:58:00",38.83,38.5,1.08,1.12,"10:14","12-Apr"
"11",82,4,"2022-04-12 09:59:00",38.695,38.5,1.13,1.17,"10:19","12-Apr"
"12",90,4,"2022-04-12 10:08:00",38.8,38.5,1.18,1.24,"10:24","12-Apr"
"13",98,4,"2022-04-12 10:11:00",38.77,38.5,1.18,1.23,"10:30","12-Apr"
"14",106,4,"2022-04-12 10:16:00",38.815,38.5,1.1,1.13,"10:35","12-Apr"
"15",114,4,"2022-04-12 10:21:00",38.615,38.5,1.13,1.17,"10:40","12-Apr"
"16",122,4,"2022-04-12 10:21:00",38.6,38.5,1.1,1.15,"10:45","12-Apr"
"17",130,4,"2022-04-12 10:34:00",38.51,38.5,1.11,1.18,"10:51","12-Apr"
"18",137,4,"2022-04-12 10:38:00",38.565,38.5,1.02,1.07,"10:56","12-Apr"
"19",144,4,"2022-04-12 10:46:00",38.575,38.5,1.01,1.07,"11:01","12-Apr"
"20",152,4,"2022-04-12 10:47:00",38.59,38.5,0.99,1.04,"11:07","12-Apr"
"21",160,4,"2022-04-12 10:56:00",38.66,38.5,1,1.05,"11:12","12-Apr"
"22",168,4,"2022-04-12 11:00:00",38.7,38.5,0.99,1.04,"11:17","12-Apr"
"23",176,4,"2022-04-12 11:00:00",38.61,38.5,1.02,1.09,"11:22","12-Apr"
"24",184,4,"2022-04-12 11:11:00",38.67,38.5,1.06,1.11,"11:28","12-Apr"
"25",192,4,"2022-04-12 11:11:00",38.725,38.5,1.06,1.1,"11:33","12-Apr"
"26",200,4,"2022-04-12 11:22:00",38.61,38.5,1.01,1.06,"11:38","12-Apr"
"27",208,4,"2022-04-12 11:26:00",38.64,38.5,1.05,1.1,"11:44","12-Apr"
"28",216,4,"2022-04-12 11:33:00",38.67,38.5,1.04,1.1,"11:49","12-Apr"
"29",224,4,"2022-04-12 11:36:00",38.67,38.5,0.98,1.04,"11:54","12-Apr"
"30",232,4,"2022-04-12 11:43:00",38.645,38.5,1,1.05,"12:00","12-Apr"
"31",240,4,"2022-04-12 11:43:00",38.6515,38.5,1,1.05,"12:05","12-Apr"
"32",248,4,"2022-04-12 11:43:00",38.575,38.5,1.03,1.08,"12:10","12-Apr"
"33",256,4,"2022-04-12 11:58:00",38.6,38.5,0.98,1.04,"12:15","12-Apr"
"34",264,4,"2022-04-12 12:03:00",38.505,38.5,0.98,1.04,"12:21","12-Apr"
"35",271,4,"2022-04-12 12:09:00",38.45,38.5,0.97,1.01,"12:26","12-Apr"
"36",278,4,"2022-04-12 12:15:00",38.45,38.5,0.94,1,"12:31","12-Apr"
"37",285,4,"2022-04-12 12:21:00",38.43,38.5,0.91,0.96,"12:37","12-Apr"
"38",292,4,"2022-04-12 12:26:00",38.455,38.5,0.88,0.93,"12:42","12-Apr"
"39",299,4,"2022-04-12 12:26:00",38.46,38.5,0.87,0.92,"12:47","12-Apr"
"40",306,4,"2022-04-12 12:37:00",38.53,38.5,0.87,0.92,"12:53","12-Apr"
"41",313,4,"2022-04-12 12:40:00",38.535,38.5,0.87,0.92,"12:58","12-Apr"
"42",320,4,"2022-04-12 12:46:00",38.495,38.5,0.88,0.93,"13:03","12-Apr"
"43",327,4,"2022-04-12 12:51:00",38.5408,38.5,0.9,0.95,"13:08","12-Apr"
"44",334,4,"2022-04-12 12:58:00",38.65,38.5,0.89,0.94,"13:14","12-Apr"
"45",342,4,"2022-04-12 13:00:00",38.63,38.5,0.88,0.92,"13:19","12-Apr"
"46",350,4,"2022-04-12 13:07:00",38.615,38.5,0.9,0.94,"13:24","12-Apr"
"47",358,4,"2022-04-12 13:12:00",38.54,38.5,0.97,0.99,"13:30","12-Apr"
"48",365,4,"2022-04-12 13:17:00",38.525,38.5,0.96,0.98,"13:35","12-Apr"
