"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",2,2,"2022-04-11 15:59:00",165.75,160,0,0,"09:26","12-Apr"
"2",8,1,"2022-04-11 15:59:00",167.9,160,0,0,"09:31","12-Apr"
"3",15,1,"2022-04-11 15:59:00",167.21,160,0,0,"09:37","12-Apr"
"4",22,1,"2022-04-11 15:59:00",167.315,160,0,0,"09:42","12-Apr"
"5",110,1,"2022-04-12 10:34:00",168.22,160,9.5,9.65,"10:51","12-Apr"
"6",117,1,"2022-04-12 10:39:00",168.34,160,8.9,9.15,"10:56","12-Apr"
"7",124,1,"2022-04-12 10:46:00",168.15,160,9.05,9.2,"11:01","12-Apr"
"8",131,1,"2022-04-12 10:49:00",168.24,160,8.55,8.75,"11:06","12-Apr"
"9",138,1,"2022-04-12 10:50:00",168.0288,160,8.3,8.5,"11:12","12-Apr"
"10",206,1,"2022-04-12 11:52:00",168.35,160,8.85,9,"12:10","12-Apr"
"11",213,1,"2022-04-12 11:56:00",168.29,160,8.85,9.05,"12:15","12-Apr"
"12",220,1,"2022-04-12 12:04:00",168.4208,160,8.75,8.95,"12:21","12-Apr"
"13",227,1,"2022-04-12 12:04:00",167.79,160,8.5,8.65,"12:26","12-Apr"
"14",234,1,"2022-04-12 12:13:00",167.925,160,8.35,8.6,"12:31","12-Apr"
"15",241,1,"2022-04-12 12:16:00",167.98,160,8.7,8.9,"12:37","12-Apr"
"16",248,1,"2022-04-12 12:25:00",168.01,160,8,8.1,"12:42","12-Apr"
"17",255,1,"2022-04-12 12:26:00",167.77,160,8,8.15,"12:47","12-Apr"
"18",262,1,"2022-04-12 12:34:00",168.24,160,8.05,8.25,"12:52","12-Apr"
"19",269,1,"2022-04-12 12:37:00",168.39,160,8.1,8.3,"12:58","12-Apr"
"20",276,1,"2022-04-12 12:47:00",167.63,160,8.05,8.2,"13:03","12-Apr"
"21",283,1,"2022-04-12 12:50:00",167.93,160,8.35,8.5,"13:08","12-Apr"
"22",290,1,"2022-04-12 12:58:00",168.19,160,8.4,8.6,"13:14","12-Apr"
"23",297,1,"2022-04-12 13:03:00",168.09,160,7.85,8.05,"13:19","12-Apr"
"24",304,1,"2022-04-12 13:06:00",168.07,160,8,8.2,"13:24","12-Apr"
"25",311,1,"2022-04-12 13:13:00",168.14,160,8.25,8.4,"13:30","12-Apr"
"26",318,1,"2022-04-12 13:15:00",168.2,160,8.1,8.25,"13:35","12-Apr"
"27",325,1,"2022-04-12 13:23:00",168.01,160,8.15,8.3,"13:40","12-Apr"
"28",332,1,"2022-04-12 13:29:00",167.64,160,8.25,8.5,"13:45","12-Apr"
"29",339,1,"2022-04-12 13:35:00",167.3481,160,8.3,8.5,"13:51","12-Apr"
"30",346,1,"2022-04-12 13:38:00",167.18,160,7.95,8.2,"13:56","12-Apr"
"31",353,1,"2022-04-12 13:46:00",167.095,160,7.75,7.95,"14:01","12-Apr"
"32",360,1,"2022-04-12 13:51:00",167.44,160,7.45,7.55,"14:07","12-Apr"
"33",367,1,"2022-04-12 13:54:00",167.17,160,7.3,7.5,"14:12","12-Apr"
"34",374,1,"2022-04-12 14:01:00",166.89,160,7.3,7.45,"14:17","12-Apr"
"35",381,1,"2022-04-12 14:06:00",166.85,160,7.5,7.65,"14:22","12-Apr"
"36",388,1,"2022-04-12 14:11:00",167.01,160,7.35,7.55,"14:28","12-Apr"
"37",395,1,"2022-04-12 14:17:00",166.6899,160,6.95,7.15,"14:33","12-Apr"
"38",402,1,"2022-04-12 14:23:00",167.27,160,7.05,7.25,"14:38","12-Apr"
"39",409,1,"2022-04-12 14:27:00",167.15,160,7.2,7.35,"14:44","12-Apr"
"40",416,1,"2022-04-12 14:32:00",167.5802,160,7,7.2,"14:49","12-Apr"
"41",423,1,"2022-04-12 14:37:00",167.525,160,7.4,7.6,"14:54","12-Apr"
"42",430,1,"2022-04-12 14:41:00",167.4604,160,7.35,7.55,"15:00","12-Apr"
"43",437,1,"2022-04-12 14:45:00",166.92,160,7.75,7.95,"15:05","12-Apr"
"44",444,1,"2022-04-12 14:51:00",166.81,160,7.65,7.8,"15:10","12-Apr"
"45",451,1,"2022-04-12 14:58:00",166.9309,160,7.55,7.75,"15:15","12-Apr"
"46",458,1,"2022-04-12 14:58:00",167.1296,160,7.1,7.25,"15:21","12-Apr"
"47",465,1,"2022-04-12 14:58:00",167.15,160,6.9,7.15,"15:26","12-Apr"
"48",472,1,"2022-04-12 15:12:00",167.24,160,7.1,7.25,"15:31","12-Apr"
"49",479,1,"2022-04-12 15:20:00",167.4,160,7.25,7.55,"15:37","12-Apr"
"50",486,1,"2022-04-12 15:24:00",167.4599,160,7.3,7.45,"15:42","12-Apr"
"51",493,1,"2022-04-12 15:24:00",167.87,160,7.25,7.55,"15:47","12-Apr"
"52",500,1,"2022-04-12 15:33:00",167.58,160,7.35,7.6,"15:53","12-Apr"
"53",507,1,"2022-04-12 15:42:00",167.665,160,7.65,7.85,"15:58","12-Apr"
"54",514,1,"2022-04-12 15:46:00",167.66,160,7.95,8.15,"16:03","12-Apr"
