"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",3,3,"2022-04-11 15:59:00",39.59,39,0,0,"09:26","12-Apr"
"2",11,3,"2022-04-11 15:59:00",39.585,39,0,0,"09:31","12-Apr"
"3",19,3,"2022-04-11 15:59:00",39.6384,39,0,0,"09:37","12-Apr"
"4",26,2,"2022-04-11 15:59:00",40.0304,39,0,0,"09:42","12-Apr"
"5",35,3,"2022-04-11 15:59:00",39.71,39,0.9,1.07,"09:47","12-Apr"
"6",43,3,"2022-04-12 09:37:00",39.8505,39,1.06,1.13,"09:52","12-Apr"
"7",51,3,"2022-04-12 09:41:00",39.9211,39,1.29,1.33,"09:58","12-Apr"
"8",59,3,"2022-04-12 09:45:00",39.86,39,1.02,1.05,"10:03","12-Apr"
"9",67,3,"2022-04-12 09:47:00",39.83,39,1.15,1.2,"10:08","12-Apr"
"10",75,3,"2022-04-12 09:58:00",39.735,39,1.22,1.26,"10:14","12-Apr"
"11",83,3,"2022-04-12 10:02:00",39.78,39,1.16,1.2,"10:19","12-Apr"
"12",91,3,"2022-04-12 10:07:00",39.765,39,1.14,1.17,"10:24","12-Apr"
"13",99,3,"2022-04-12 10:11:00",39.65,39,1.08,1.12,"10:30","12-Apr"
"14",107,3,"2022-04-12 10:20:00",39.655,39,1.08,1.12,"10:35","12-Apr"
"15",115,3,"2022-04-12 10:25:00",39.6951,39,1.07,1.09,"10:40","12-Apr"
"16",123,3,"2022-04-12 10:26:00",39.6473,39,1,1.02,"10:45","12-Apr"
"17",131,3,"2022-04-12 10:35:00",39.675,39,1.01,1.03,"10:51","12-Apr"
"18",139,3,"2022-04-12 10:37:00",39.6422,39,1.01,1.03,"10:56","12-Apr"
"19",147,3,"2022-04-12 10:37:00",39.675,39,0.98,1,"11:01","12-Apr"
"20",155,3,"2022-04-12 10:37:00",39.675,39,1,1.05,"11:07","12-Apr"
"21",163,3,"2022-04-12 10:55:00",39.64,39,1,1.01,"11:12","12-Apr"
"22",171,3,"2022-04-12 11:00:00",39.585,39,1,1.04,"11:17","12-Apr"
"23",179,3,"2022-04-12 11:04:00",39.6601,39,1.04,1.08,"11:22","12-Apr"
"24",187,3,"2022-04-12 11:10:00",39.695,39,1.02,1.05,"11:28","12-Apr"
"25",195,3,"2022-04-12 11:16:00",39.71,39,0.96,1,"11:33","12-Apr"
"26",203,3,"2022-04-12 11:16:00",39.68,39,1.02,1.03,"11:38","12-Apr"
"27",211,3,"2022-04-12 11:16:00",39.65,39,1.03,1.05,"11:44","12-Apr"
"28",219,3,"2022-04-12 11:31:00",39.6363,39,1.01,1.04,"11:49","12-Apr"
"29",227,3,"2022-04-12 11:31:00",39.625,39,1.04,1.06,"11:54","12-Apr"
"30",235,3,"2022-04-12 11:44:00",39.605,39,1.02,1.04,"11:59","12-Apr"
"31",243,3,"2022-04-12 11:44:00",39.575,39,1.01,1.04,"12:05","12-Apr"
"32",251,3,"2022-04-12 11:53:00",39.515,39,1,1.04,"12:10","12-Apr"
"33",258,3,"2022-04-12 11:53:00",39.565,39,0.97,1.01,"12:15","12-Apr"
"34",266,3,"2022-04-12 12:05:00",39.5069,39,0.98,0.99,"12:21","12-Apr"
"35",273,3,"2022-04-12 12:09:00",39.4899,39,0.95,0.95,"12:26","12-Apr"
"36",280,3,"2022-04-12 12:09:00",39.5165,39,0.99,0.99,"12:31","12-Apr"
"37",287,3,"2022-04-12 12:21:00",39.475,39,0.93,0.95,"12:37","12-Apr"
"38",295,4,"2022-04-12 12:21:00",39.4638,39,0.94,0.94,"12:42","12-Apr"
"39",303,4,"2022-04-12 12:29:00",39.435,39,0.93,0.94,"12:47","12-Apr"
"40",310,3,"2022-04-12 12:29:00",39.515,39,0.9,0.92,"12:53","12-Apr"
"41",317,3,"2022-04-12 12:39:00",39.52,39,0.91,0.93,"12:58","12-Apr"
"42",325,4,"2022-04-12 12:46:00",39.4642,39,0.88,0.9,"13:03","12-Apr"
"43",332,3,"2022-04-12 12:52:00",39.475,39,0.93,0.95,"13:08","12-Apr"
"44",339,3,"2022-04-12 12:55:00",39.5318,39,0.93,0.94,"13:14","12-Apr"
"45",347,3,"2022-04-12 12:55:00",39.5,39,0.91,0.93,"13:19","12-Apr"
"46",354,3,"2022-04-12 12:55:00",39.51,39,0.92,0.95,"13:24","12-Apr"
"47",361,3,"2022-04-12 12:55:00",39.475,39,0.95,0.97,"13:30","12-Apr"
"48",369,4,"2022-04-12 12:55:00",39.3977,39,0.92,0.95,"13:35","12-Apr"
"49",377,4,"2022-04-12 12:55:00",39.34,39,0.92,0.94,"13:40","12-Apr"
"50",385,4,"2022-04-12 12:55:00",39.305,39,0.9,0.92,"13:45","12-Apr"
"51",393,4,"2022-04-12 13:30:00",39.235,39,0.87,0.87,"13:51","12-Apr"
"52",401,4,"2022-04-12 13:34:00",39.154,39,0.83,0.85,"13:56","12-Apr"
"53",409,4,"2022-04-12 13:43:00",39.2412,39,0.82,0.85,"14:01","12-Apr"
"54",417,4,"2022-04-12 13:47:00",39.325,39,0.79,0.81,"14:07","12-Apr"
"55",425,4,"2022-04-12 13:54:00",39.2499,39,0.75,0.77,"14:12","12-Apr"
"56",433,4,"2022-04-12 14:02:00",39.135,39,0.78,0.81,"14:17","12-Apr"
"57",441,4,"2022-04-12 14:05:00",39.205,39,0.81,0.83,"14:23","12-Apr"
"58",449,4,"2022-04-12 14:09:00",39.1647,39,0.77,0.78,"14:28","12-Apr"
"59",457,4,"2022-04-12 14:15:00",39.08,39,0.73,0.75,"14:33","12-Apr"
"60",465,4,"2022-04-12 14:22:00",39.1883,39,0.75,0.77,"14:38","12-Apr"
"61",473,4,"2022-04-12 14:25:00",39.1297,39,0.74,0.76,"14:44","12-Apr"
"62",481,4,"2022-04-12 14:25:00",39.15,39,0.67,0.68,"14:49","12-Apr"
"63",489,4,"2022-04-12 14:34:00",39.105,39,0.74,0.74,"14:54","12-Apr"
"64",497,4,"2022-04-12 14:42:00",39.105,39,0.71,0.75,"15:00","12-Apr"
"65",505,4,"2022-04-12 14:49:00",39.005,39,0.75,0.77,"15:05","12-Apr"
"66",513,5,"2022-04-12 14:54:00",38.9128,39,0.73,0.75,"15:10","12-Apr"
"67",521,5,"2022-04-12 14:59:00",38.865,39,0.7,0.71,"15:15","12-Apr"
"68",529,5,"2022-04-12 15:04:00",38.9108,39,0.64,0.66,"15:21","12-Apr"
"69",536,4,"2022-04-12 15:09:00",38.95,39,0.61,0.61,"15:26","12-Apr"
"70",544,5,"2022-04-12 15:16:00",38.9334,39,0.6,0.62,"15:31","12-Apr"
"71",551,4,"2022-04-12 15:20:00",38.965,39,0.62,0.64,"15:37","12-Apr"
"72",558,4,"2022-04-12 15:26:00",38.985,39,0.63,0.66,"15:42","12-Apr"
"73",565,4,"2022-04-12 15:32:00",39.08,39,0.62,0.64,"15:47","12-Apr"
"74",573,4,"2022-04-12 15:37:00",39.0565,39,0.66,0.67,"15:53","12-Apr"
"75",581,4,"2022-04-12 15:42:00",39.15,39,0.69,0.7,"15:58","12-Apr"
"76",589,4,"2022-04-12 15:46:00",39.16,39,0.7,0.71,"16:03","12-Apr"
