"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",1,1,"2022-04-08 15:40:00",84.06,80,0,0,"09:21","11-Apr"
"2",24,1,"2022-04-08 15:40:00",84.06,80,0,0,"09:27","11-Apr"
"3",47,1,"2022-04-08 15:40:00",83.17,80,0,0,"09:32","11-Apr"
"4",68,1,"2022-04-08 15:40:00",83.81,80,0,0,"09:37","11-Apr"
"5",90,1,"2022-04-08 15:40:00",84.19,80,0,0,"09:42","11-Apr"
"6",1231,1,"2022-04-11 12:56:00",84.16,80,4.7,4.95,"14:17","11-Apr"
"7",1253,1,"2022-04-11 14:04:00",84.195,80,4.65,4.9,"14:22","11-Apr"
"8",1536,1,"2022-04-11 14:04:00",84.17,80,4.9,5.05,"15:31","11-Apr"
"9",1559,1,"2022-04-11 14:04:00",84.03,80,4.8,5,"15:36","11-Apr"
"10",1581,1,"2022-04-11 14:04:00",84.1211,80,4.75,4.95,"15:41","11-Apr"
"11",1603,1,"2022-04-11 14:04:00",84.03,80,4.55,4.9,"15:46","11-Apr"
"12",1625,1,"2022-04-11 14:04:00",83.895,80,4.4,4.6,"15:52","11-Apr"
"13",1647,1,"2022-04-11 14:04:00",83.8834,80,4,4.65,"15:57","11-Apr"
"14",1669,1,"2022-04-11 14:04:00",84.03,80,4.2,4.7,"16:02","11-Apr"
