"","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date"
"1",80,9,"2022-04-11 09:37:00",90.67,95,0.07,0.09,"10:04","11-Apr"
"2",89,9,"2022-04-11 09:52:00",91.04,95,0.07,0.09,"10:09","11-Apr"
"3",98,9,"2022-04-11 09:59:00",91.38,95,0.1,0.12,"10:14","11-Apr"
"4",107,9,"2022-04-11 09:59:00",91.23,95,0.13,0.14,"10:19","11-Apr"
"5",116,9,"2022-04-11 10:07:00",90.9798,95,0.15,0.17,"10:25","11-Apr"
"6",125,9,"2022-04-11 10:14:00",91.11,95,0.2,0.21,"10:30","11-Apr"
"7",134,9,"2022-04-11 10:16:00",91.14,95,0.17,0.2,"10:35","11-Apr"
"8",143,9,"2022-04-11 10:22:00",90.73,95,0.15,0.21,"10:40","11-Apr"
"9",152,9,"2022-04-11 10:28:00",90.63,95,0.17,0.19,"10:46","11-Apr"
"10",161,9,"2022-04-11 10:35:00",90.56,95,0.16,0.18,"10:51","11-Apr"
"11",171,10,"2022-04-11 10:35:00",90.48,95,0.16,0.18,"10:56","11-Apr"
"12",586,10,"2022-04-11 14:34:00",90.5,95,0.08,0.09,"14:59","11-Apr"
