"","X.2","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date","Prices"
"1",1,144,11,"2022-04-11 09:37:00",85,89,0.32,0.36,"09:53","11-Apr",0.0735202554040786
"2",2,166,11,"2022-04-11 09:42:00",85.01,89,0.34,0.38,"09:58","11-Apr",0.0734589079827774
"3",3,189,11,"2022-04-11 09:46:00",85.21,89,0.41,0.48,"10:04","11-Apr",0.0867581441568728
"4",4,211,11,"2022-04-11 09:49:00",85.21,89,0.51,0.55,"10:09","11-Apr",0.0859482560963052
"5",5,233,10,"2022-04-11 09:57:00",85.36,89,0.5,0.55,"10:14","11-Apr",0.0970772980259227
"6",6,255,10,"2022-04-11 10:01:00",85.3915,89,0.5,0.59,"10:19","11-Apr",0.0988604785487688
"7",7,277,10,"2022-04-11 10:08:00",85.41,89,0.55,0.6,"10:25","11-Apr",0.0993717371340823
"8",8,300,11,"2022-04-11 10:11:00",85.09,89,0.54,0.6,"10:30","11-Apr",0.0741003834839349
"9",9,323,11,"2022-04-11 10:11:00",84.942,89,0.53,0.59,"10:35","11-Apr",0.0639933629377119
"10",10,346,11,"2022-04-11 10:21:00",84.78,89,0.54,0.6,"10:40","11-Apr",0.0543135068193639
"11",11,565,11,"2022-04-11 11:12:00",84.99,89,0.35,0.4,"11:33","11-Apr",0.058959208176403
"12",12,588,11,"2022-04-11 11:19:00",84.95,89,0.36,0.41,"11:39","11-Apr",0.0559373533304584
"13",13,611,11,"2022-04-11 11:19:00",84.815,89,0.39,0.42,"11:44","11-Apr",0.0483826086038723
"14",14,634,11,"2022-04-11 11:32:00",84.81,89,0.41,0.45,"11:49","11-Apr",0.0475534421713486
"15",15,657,11,"2022-04-11 11:32:00",84.81,89,0.41,0.48,"11:54","11-Apr",0.0469677946710636
"16",16,680,11,"2022-04-11 11:42:00",84.85,89,0.4,0.45,"12:00","11-Apr",0.0481718471536325
