"","X.2","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date","Prices"
"1",1,21,1,"2022-04-08 13:59:00",99.52,95,0,0,"09:32","11-Apr",4.60504999701688
"2",2,31,1,"2022-04-08 13:59:00",99.97,95,0,0,"09:37","11-Apr",5.03149479506324
