"","X.2","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date","Prices"
"1",1,22,2,"2022-04-08 15:13:00",99.52,96,0,0,"09:32","11-Apr",3.69276398993226
"2",2,32,2,"2022-04-08 15:13:00",99.97,96,0,0,"09:37","11-Apr",4.09724863079746
"3",3,41,1,"2022-04-08 15:13:00",100.64,96,0,0,"09:42","11-Apr",4.71982935201934
