"","X.2","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date","Prices"
"3",3,21,3,"2022-04-08 15:23:00",89.5,88,0,0,"09:32","11-Apr",1.58801509095797
"4",4,29,3,"2022-04-08 15:23:00",89.65,88,0,0,"09:37","11-Apr",1.72147491360847
"5",5,38,3,"2022-04-08 15:23:00",89.55,88,0,0,"09:42","11-Apr",1.6304662751407
"6",6,47,3,"2022-04-08 15:23:00",89.93,88,2.2,2.55,"09:48","11-Apr",1.977473720361
"7",7,56,3,"2022-04-11 09:36:00",90.025,88,2.19,2.44,"09:53","11-Apr",2.06598737044967
"8",8,65,3,"2022-04-11 09:36:00",90.2842,88,2.09,2.43,"09:58","11-Apr",2.3122198417227
"9",9,73,2,"2022-04-11 09:42:00",90.67,88,2.28,2.59,"10:04","11-Apr",2.68604525414142
"10",10,82,2,"2022-04-11 09:42:00",91.04,88,2.41,2.79,"10:09","11-Apr",3.0498559404579
"11",11,91,2,"2022-04-11 09:42:00",91.38,88,2.49,2.93,"10:14","11-Apr",3.38683982233236
"12",12,100,2,"2022-04-11 09:42:00",91.23,88,2.66,3.25,"10:19","11-Apr",3.23778493503567
"13",13,109,2,"2022-04-11 09:42:00",90.9798,88,2.9,3.35,"10:25","11-Apr",2.98990186136455
"14",14,118,2,"2022-04-11 09:42:00",91.11,88,3.7,3.8,"10:30","11-Apr",3.11860060302443
"15",15,127,2,"2022-04-11 09:42:00",91.14,88,3.5,3.65,"10:35","11-Apr",3.14824042355251
"16",16,136,2,"2022-04-11 10:20:00",90.73,88,3.35,3.65,"10:40","11-Apr",2.74335450263977
"17",17,145,2,"2022-04-11 10:20:00",90.63,88,3.45,3.65,"10:46","11-Apr",2.64508372492784
"18",18,154,2,"2022-04-11 10:20:00",90.56,88,3.4,3.55,"10:51","11-Apr",2.57641801391999
"19",19,164,3,"2022-04-11 10:37:00",90.48,88,3.15,3.3,"10:56","11-Apr",2.49803578287254
"20",20,174,3,"2022-04-11 10:37:00",90.34,88,3.1,3.25,"11:02","11-Apr",2.36157622632489
