"","X.2","X.1","X","Last.Trade.Date","Stock.Quote","Strike","Bid","Ask","Time","Date","Prices"
"3",3,19,3,"2022-04-08 15:59:00",36.65,36,0,0,"09:32","11-Apr",0.694552362337385
"4",4,24,1,"2022-04-08 15:59:00",37.39,36,0,0,"09:37","11-Apr",1.39495662920622
