"","time","open","high","low","close","volume"
"1",2018-08-01 16:31:00,148.47,148.81,148.47,148.81,200
"2",2018-08-01 16:33:00,148.21,148.21,148.12,148.12,212
"3",2018-08-01 16:34:00,148.12,148.21,148.12,148.21,316
"4",2018-08-01 16:36:00,148.04,148.04,147.98,147.98,190
"5",2018-08-01 16:37:00,147.3,147.3,147.3,147.3,10
"6",2018-08-01 16:38:00,147.39,147.51,147.39,147.51,361
"7",2018-08-01 16:41:00,147.5,147.5,147.5,147.5,100
"8",2018-08-01 16:42:00,147.48,147.48,147.48,147.48,200
"9",2018-08-01 16:43:00,147.51,147.51,147.51,147.51,67
"10",2018-08-01 16:44:00,147.17,147.25,147.17,147.25,200
"11",2018-08-01 16:45:00,147,147,146.81,146.83,1500
"12",2018-08-01 16:46:00,146.54,146.54,146.53,146.54,251
"13",2018-08-01 16:47:00,146.42,146.42,146.29,146.29,42
"14",2018-08-01 16:48:00,146.69,146.91,146.69,146.91,210
"15",2018-08-01 16:49:00,146.86,146.99,146.86,146.98,623
"16",2018-08-01 16:50:00,147.21,147.21,147.01,147.01,714
"17",2018-08-01 16:51:00,147.01,147.01,146.75,146.75,200
"18",2018-08-01 16:52:00,146.72,146.81,146.72,146.81,415
"19",2018-08-01 16:54:00,147.25,147.25,147.25,147.25,10
"20",2018-08-01 16:55:00,147.37,147.37,147.13,147.13,1000
"21",2018-08-01 16:56:00,147.21,147.21,147.21,147.21,50
"22",2018-08-01 16:57:00,147.27,147.36,147.27,147.36,300
"23",2018-08-01 17:00:00,147.49,147.49,147.41,147.41,334
"24",2018-08-01 17:01:00,147.55,147.69,147.55,147.69,409
"25",2018-08-01 17:02:00,147.69,147.69,147.54,147.54,294
"26",2018-08-01 17:03:00,147.46,147.52,147.46,147.52,124
"27",2018-08-01 17:05:00,147.78,148.02,147.78,147.89,659
"28",2018-08-01 17:06:00,147.95,148.02,147.95,148.02,306
"29",2018-08-01 17:07:00,147.97,148.11,147.94,148.1,2181
"30",2018-08-01 17:08:00,147.79,147.79,147.65,147.65,300
"31",2018-08-01 17:09:00,147.67,147.67,147.49,147.49,408
"32",2018-08-01 17:10:00,147.55,147.55,147.55,147.55,200
"33",2018-08-01 17:11:00,147.53,147.53,147.47,147.47,415
"34",2018-08-01 17:12:00,147.39,147.45,147.34,147.34,510
"35",2018-08-01 17:13:00,147.28,147.32,147.26,147.26,500
"36",2018-08-01 17:14:00,147.23,147.26,147.23,147.23,347
"37",2018-08-01 17:15:00,147.16,147.18,147.06,147.15,1125
"38",2018-08-01 17:16:00,147.28,147.58,147.28,147.53,310
"39",2018-08-01 17:17:00,147.43,147.54,147.42,147.54,144
"40",2018-08-01 17:19:00,147.54,147.67,147.48,147.67,1430
"41",2018-08-01 17:20:00,147.74,147.84,147.74,147.84,220
"42",2018-08-01 17:21:00,147.99,148.02,147.98,147.98,1104
"43",2018-08-01 17:22:00,148.1,148.1,148.1,148.1,200
"44",2018-08-01 17:23:00,148.29,148.49,148.27,148.41,515
"45",2018-08-01 17:24:00,148.35,148.35,148.29,148.33,959
"46",2018-08-01 17:25:00,148.24,148.24,148.16,148.16,138
"47",2018-08-01 17:26:00,148.16,148.5,148.16,148.5,458
"48",2018-08-01 17:27:00,148.63,148.63,148.56,148.61,614
"49",2018-08-01 17:28:00,148.68,148.74,148.6,148.64,1226
"50",2018-08-01 17:29:00,148.75,148.76,148.63,148.63,260
"51",2018-08-01 17:30:00,148.45,148.57,148.45,148.57,500
"52",2018-08-01 17:31:00,148.61,148.84,148.61,148.84,1307
"53",2018-08-01 17:32:00,148.78,148.8,148.7,148.8,605
"54",2018-08-01 17:33:00,148.8,149.1,148.8,149,735
"55",2018-08-01 17:34:00,149.03,149.03,149.02,149.02,110
"56",2018-08-01 17:35:00,148.94,149.01,148.92,149.01,166
"57",2018-08-01 17:36:00,148.94,149.01,148.93,149.01,602
"58",2018-08-01 17:37:00,148.97,149.04,148.97,149.04,272
"59",2018-08-01 17:38:00,149.01,149.14,149.01,149.14,210
"60",2018-08-01 17:39:00,149.09,149.09,149.03,149.03,376
"61",2018-08-01 17:40:00,149.03,149.09,149.02,149.09,552
"62",2018-08-01 17:41:00,149.12,149.12,148.99,148.99,402
"63",2018-08-01 17:42:00,148.95,148.95,148.79,148.81,524
"64",2018-08-01 17:43:00,148.85,148.87,148.85,148.87,202
"65",2018-08-01 17:44:00,148.9,149.14,148.85,149.06,1077
"66",2018-08-01 17:45:00,148.92,148.92,148.92,148.92,100
"67",2018-08-01 17:46:00,148.89,148.89,148.88,148.88,102
"68",2018-08-01 17:47:00,148.81,148.85,148.81,148.85,2
"69",2018-08-01 17:48:00,148.84,148.93,148.84,148.92,222
"70",2018-08-01 17:49:00,148.88,149.1,148.88,149.08,638
"71",2018-08-01 17:50:00,148.99,149.03,148.92,148.92,385
"72",2018-08-01 17:51:00,148.94,148.94,148.88,148.88,112
"73",2018-08-01 17:52:00,148.79,148.79,148.66,148.66,200
"74",2018-08-01 17:53:00,148.7,148.71,148.7,148.71,170
"75",2018-08-01 17:54:00,148.72,149.02,148.72,149.02,245
"76",2018-08-01 17:55:00,149.04,149.06,148.92,148.92,456
"77",2018-08-01 17:56:00,148.99,149,148.86,148.86,579
"78",2018-08-01 17:57:00,148.94,148.95,148.94,148.95,202
"79",2018-08-01 17:58:00,148.9,149.02,148.9,148.99,386
"80",2018-08-01 17:59:00,148.94,149,148.94,149,126
"81",2018-08-01 18:00:00,149.08,149.08,149.04,149.04,402
"82",2018-08-01 18:01:00,148.92,148.98,148.9,148.94,262
"83",2018-08-01 18:03:00,148.94,148.97,148.94,148.96,318
"84",2018-08-01 18:04:00,148.76,148.76,148.76,148.76,100
"85",2018-08-01 18:05:00,148.57,148.59,148.52,148.59,488
"86",2018-08-01 18:06:00,148.59,148.6,148.48,148.48,401
"87",2018-08-01 18:07:00,148.51,148.58,148.51,148.58,401
"88",2018-08-01 18:08:00,148.62,148.67,148.62,148.65,601
"89",2018-08-01 18:09:00,148.62,148.62,148.49,148.54,1705
"90",2018-08-01 18:10:00,148.51,148.53,148.51,148.53,900
"91",2018-08-01 18:11:00,148.51,148.65,148.51,148.63,644
"92",2018-08-01 18:12:00,148.67,148.68,148.67,148.68,40
"93",2018-08-01 18:13:00,148.6,148.6,148.46,148.46,296
"94",2018-08-01 18:14:00,148.45,148.45,148.26,148.26,277
"95",2018-08-01 18:15:00,148.27,148.33,148.25,148.33,401
"96",2018-08-01 18:16:00,148.25,148.25,148.25,148.25,100
"97",2018-08-01 18:17:00,148.25,148.25,148.25,148.25,1
"98",2018-08-01 18:18:00,148.36,148.41,148.36,148.41,200
"99",2018-08-01 18:19:00,148.35,148.41,148.35,148.41,139
"100",2018-08-01 18:20:00,148.37,148.37,148.37,148.37,100
"101",2018-08-01 18:21:00,148.31,148.31,148.11,148.11,419
"102",2018-08-01 18:22:00,148.04,148.08,148.02,148.03,287
"103",2018-08-01 18:23:00,148.01,148.04,147.84,147.84,1158
